Stock,Year,Month,Dividends
UBP,2015,Dec,0.23
UBP,2015,Jun,0.255
UBP,2015,Mar,0.225
UBP,2015,Oct,0.255
UBP,2015,Sep,0.225
UBP,2016,Jun,0.23
UBP,2016,Mar,0.23
UBP,2016,Oct,0.23
UBP,2017,Jan,0.235
UBP,2017,Jun,0.235
UBP,2017,Mar,0.235
UBP,2017,Oct,0.235
UBP,2018,Jan,0.24
UBP,2018,Jul,0.24
UBP,2018,Mar,0.24
UBP,2018,Oct,0.24
UBP,2019,Apr,0.245
UBP,2019,Jan,0.245
UBP,2019,Jul,0.245
UBP,2019,Oct,0.245
UBS,2015,May,0.537115
UBS,2015,Sep,0.260119
UBS,2016,May,1.21722
UBS,2017,May,0.6
UBS,2018,May,1.3
UBS,2019,May,0.7
UBSI,2010,Dec,0.3
UBSI,2010,Jun,0.3
UBSI,2010,Mar,0.3
UBSI,2010,Sep,0.3
UBSI,2011,Dec,0.31
UBSI,2011,Jun,0.3
UBSI,2011,Mar,0.3
UBSI,2011,Sep,0.3
UBSI,2012,Dec,0.31
UBSI,2012,Jun,0.31
UBSI,2012,Mar,0.31
UBSI,2012,Sep,0.31
UBSI,2013,Dec,0.32
UBSI,2013,Jun,0.31
UBSI,2013,Mar,0.31
UBSI,2013,Sep,0.31
UBSI,2014,Dec,0.32
UBSI,2014,Jun,0.32
UBSI,2014,Mar,0.32
UBSI,2014,Sep,0.32
UBSI,2015,Dec,0.33
UBSI,2015,Jun,0.32
UBSI,2015,Mar,0.32
UBSI,2015,Sep,0.32
UBSI,2016,Dec,0.33
UBSI,2016,Jun,0.33
UBSI,2016,Mar,0.33
UBSI,2016,Sep,0.33
UBSI,2017,Dec,0.34
UBSI,2017,Jun,0.33
UBSI,2017,Mar,0.33
UBSI,2017,Sep,0.33
UBSI,2018,Dec,0.34
UBSI,2018,Jun,0.34
UBSI,2018,Mar,0.34
UBSI,2018,Sep,0.34
UBSI,2019,Dec,0.35
UBSI,2019,Jun,0.34
UBSI,2019,Mar,0.34
UBSI,2019,Sep,0.34
UCBI,2014,Dec,0.1
UCBI,2014,Jun,0.03
UCBI,2014,Sep,0.03
UCBI,2015,Dec,0.06
UCBI,2015,Jun,0.05
UCBI,2015,Mar,0.05
UCBI,2015,Sep,0.06
UCBI,2016,Dec,0.08
UCBI,2016,Jun,0.07
UCBI,2016,Mar,0.07
UCBI,2016,Sep,0.08
UCBI,2017,Dec,0.1
UCBI,2017,Jun,0.09
UCBI,2017,Mar,0.09
UCBI,2017,Sep,0.1
UCBI,2018,Dec,0.16
UCBI,2018,Jun,0.15
UCBI,2018,Mar,0.12
UCBI,2018,Sep,0.15
UCBI,2019,Dec,0.18
UCBI,2019,Jun,0.17
UCBI,2019,Mar,0.16
UCBI,2019,Sep,0.17
UDR,2010,Apr,0.18
UDR,2010,Jan,0.18
UDR,2010,Jul,0.18
UDR,2010,Oct,0.185
UDR,2011,Apr,0.185
UDR,2011,Jan,0.185
UDR,2011,Jul,0.2
UDR,2011,Oct,0.2
UDR,2012,Apr,0.22
UDR,2012,Jan,0.215
UDR,2012,Jul,0.22
UDR,2012,Oct,0.44
UDR,2013,Apr,0.235
UDR,2013,Jan,0.22
UDR,2013,Jul,0.235
UDR,2013,Oct,0.235
UDR,2014,Apr,0.26
UDR,2014,Jan,0.235
UDR,2014,Jul,0.26
UDR,2014,Oct,0.26
UDR,2015,Apr,0.2775
UDR,2015,Jan,0.26
UDR,2015,Jul,0.2775
UDR,2015,Oct,0.555
UDR,2016,Apr,0.295
UDR,2016,Jan,0.2775
UDR,2016,Jul,0.295
UDR,2016,Oct,0.295
UDR,2017,Apr,0.31
UDR,2017,Jan,0.295
UDR,2017,Jul,0.31
UDR,2017,Oct,0.31
UDR,2018,Apr,0.3225
UDR,2018,Jan,0.31
UDR,2018,Jul,0.3225
UDR,2018,Oct,0.3225
UDR,2019,Apr,0.3425
UDR,2019,Jan,0.3225
UDR,2019,Jul,0.3425
UDR,2019,Oct,0.343
UE,2015,Dec,0.2
UE,2015,Jun,0.2
UE,2015,Mar,0.2
UE,2015,Sep,0.2
UE,2016,Dec,0.22
UE,2016,Jun,0.2
UE,2016,Mar,0.2
UE,2016,Sep,0.2
UE,2017,Dec,0.22
UE,2017,Jun,0.22
UE,2017,Mar,0.22
UE,2017,Sep,0.22
UE,2018,Dec,0.22
UE,2018,Jun,0.22
UE,2018,Mar,0.22
UE,2018,Sep,0.22
UE,2019,Dec,0.22
UE,2019,Jun,0.22
UE,2019,Mar,0.22
UE,2019,Sep,0.22
UFAB,2015,Aug,0.15
UFAB,2015,Nov,0.15
UFAB,2016,Aug,0.15
UFAB,2016,Feb,0.15
UFAB,2016,May,0.15
UFAB,2016,Nov,0.15
UFAB,2017,Aug,0.15
UFAB,2017,Feb,0.15
UFAB,2017,May,0.15
UFAB,2017,Nov,0.15
UFAB,2018,Aug,0.15
UFAB,2018,Feb,0.15
UFAB,2018,May,0.15
UFAB,2018,Nov,0.15
UFAB,2019,Feb,0.05
UFCS,2010,Aug,0.15
UFCS,2010,Dec,0.15
UFCS,2010,Feb,0.15
UFCS,2010,May,0.15
UFCS,2011,Aug,0.15
UFCS,2011,Dec,0.15
UFCS,2011,Feb,0.15
UFCS,2011,May,0.15
UFCS,2012,Aug,0.15
UFCS,2012,Dec,0.15
UFCS,2012,Feb,0.15
UFCS,2012,May,0.15
UFCS,2013,Aug,0.18
UFCS,2013,Feb,0.15
UFCS,2013,May,0.18
UFCS,2013,Nov,0.18
UFCS,2014,Aug,0.2
UFCS,2014,Feb,0.18
UFCS,2014,May,0.2
UFCS,2014,Nov,0.2
UFCS,2015,Aug,0.22
UFCS,2015,Feb,0.2
UFCS,2015,May,0.22
UFCS,2015,Nov,0.22
UFCS,2016,Aug,0.25
UFCS,2016,Feb,0.22
UFCS,2016,May,0.25
UFCS,2016,Nov,0.25
UFCS,2017,Aug,0.28
UFCS,2017,Feb,0.25
UFCS,2017,May,0.28
UFCS,2017,Nov,0.28
UFCS,2018,Aug,3.31
UFCS,2018,Mar,0.28
UFCS,2018,May,0.31
UFCS,2018,Nov,0.31
UFCS,2019,Aug,0.33
UFCS,2019,Feb,0.31
UFCS,2019,May,0.33
UFCS,2019,Nov,0.33
UFPI,2010,May,0.06667
UFPI,2010,Nov,0.06667
UFPI,2011,May,0.06667
UFPI,2011,Nov,0.06667
UFPI,2012,May,0.06667
UFPI,2012,Nov,0.06667
UFPI,2013,May,0.06667
UFPI,2013,Nov,0.07
UFPI,2014,May,0.07
UFPI,2014,Nov,0.13333
UFPI,2015,May,0.13333
UFPI,2015,Nov,0.14
UFPI,2016,May,0.14
UFPI,2016,Nov,0.15
UFPI,2017,May,0.15
UFPI,2017,Nov,0.17
UFPI,2018,May,0.18
UFPI,2018,Nov,0.18
UFPI,2019,May,0.2
UFPI,2019,Nov,0.2
UFS,2010,Dec,0.25
UFS,2010,Jun,0.2125
UFS,2010,Sep,0.2125
UFS,2011,Dec,0.35
UFS,2011,Jun,0.35
UFS,2011,Mar,0.25
UFS,2011,Sep,0.35
UFS,2012,Dec,0.45
UFS,2012,Jun,0.45
UFS,2012,Mar,0.35
UFS,2012,Sep,0.45
UFS,2013,Dec,0.55
UFS,2013,Jun,0.55
UFS,2013,Mar,0.45
UFS,2013,Sep,0.55
UFS,2014,Dec,0.375
UFS,2014,Jun,0.375
UFS,2014,Mar,0.55
UFS,2014,Sep,0.375
UFS,2015,Dec,0.8
UFS,2015,Jun,0.8
UFS,2015,Mar,0.4
UFS,2015,Sep,0.4
UFS,2016,Dec,0.83
UFS,2016,Jul,0.415
UFS,2016,Jun,0.415
UFS,2016,Mar,0.4
UFS,2016,Sep,0.415
UFS,2017,Dec,0.415
UFS,2017,Jun,0.415
UFS,2017,Mar,0.415
UFS,2017,Sep,0.415
UFS,2018,Dec,0.435
UFS,2018,Jul,0.435
UFS,2018,Mar,0.435
UFS,2018,Oct,0.435
UFS,2019,Apr,0.435
UFS,2019,Dec,0.455
UFS,2019,Jul,0.455
UFS,2019,Oct,0.455
UG,2010,Dec,0.33
UG,2010,May,0.3
UG,2011,Dec,0.44
UG,2011,May,0.36
UG,2012,Dec,0.44
UG,2012,May,0.42
UG,2013,Dec,0.5
UG,2013,May,0.47
UG,2014,Dec,0.32
UG,2014,May,0.48
UG,2015,May,0.5
UG,2015,Nov,0.5
UG,2016,Dec,0.4
UG,2016,May,0.35
UG,2017,Dec,0.5
UG,2017,May,0.42
UG,2018,Dec,0.55
UG,2018,May,0.5
UG,2019,Dec,0.55
UG,2019,May,0.55
UGI,2010,Dec,0.25
UGI,2010,Jun,0.25
UGI,2010,Mar,0.2
UGI,2010,Sep,0.25
UGI,2011,Dec,0.26
UGI,2011,Jun,0.26
UGI,2011,Mar,0.25
UGI,2011,Sep,0.26
UGI,2012,Dec,0.27
UGI,2012,Jun,0.27
UGI,2012,Mar,0.26
UGI,2012,Sep,0.27
UGI,2013,Dec,0.2825
UGI,2013,Jun,0.2825
UGI,2013,Mar,0.27
UGI,2013,Sep,0.2825
UGI,2014,Dec,0.2175
UGI,2014,Jun,0.295
UGI,2014,Mar,0.2825
UGI,2014,Sep,0.2175
UGI,2015,Dec,0.2275
UGI,2015,Jun,0.2275
UGI,2015,Mar,0.2175
UGI,2015,Sep,0.2275
UGI,2016,Dec,0.2375
UGI,2016,Jun,0.2375
UGI,2016,Mar,0.2275
UGI,2016,Sep,0.2375
UGI,2017,Dec,0.25
UGI,2017,Jun,0.25
UGI,2017,Mar,0.2375
UGI,2017,Sep,0.25
UGI,2018,Dec,0.26
UGI,2018,Jun,0.26
UGI,2018,Mar,0.25
UGI,2018,Sep,0.26
UGI,2019,Aug,0.325
UGI,2019,Dec,0.325
UGI,2019,Jun,0.3
UGI,2019,Mar,0.26
UGP,2010,Aug,0.749574
UGP,2010,Mar,0.673
UGP,2011,Aug,0.294301
UGP,2011,Mar,0.278518
UGP,2012,Aug,0.2522
UGP,2012,Feb,0.294474
UGP,2013,Aug,0.289575
UGP,2013,Feb,0.336837
UGP,2014,Aug,0.311253
UGP,2014,Feb,0.299641
UGP,2015,Aug,0.228636
UGP,2015,Mar,0.217611
UGP,2016,Aug,0.249112
UGP,2016,Feb,0.213179
UGP,2017,Aug,0.13472
UGP,2017,Mar,0.284937
UGP,2018,Aug,0.074543
UGP,2018,Mar,0.1378
UGP,2019,Aug,0.04817
UGP,2019,Mar,0.09136
UHAL,2011,Dec,1.0
UHAL,2012,Nov,5.0
UHAL,2014,Jan,1.0
UHAL,2015,Jun,1.0
UHAL,2015,Mar,1.0
UHAL,2015,Sep,3.0
UHAL,2016,Apr,1.0
UHAL,2016,Oct,1.0
UHAL,2017,Dec,0.5
UHAL,2017,Feb,1.0
UHAL,2017,Jul,1.0
UHAL,2018,Dec,0.5
UHAL,2018,Jun,0.5
UHAL,2018,Mar,0.5
UHAL,2018,Sep,0.5
UHAL,2019,Dec,0.5
UHAL,2019,Mar,0.5
UHAL,2019,Sep,0.5
UHS,2010,Aug,0.05
UHS,2010,Feb,0.05
UHS,2010,May,0.05
UHS,2010,Nov,0.05
UHS,2011,Aug,0.05
UHS,2011,Feb,0.05
UHS,2011,May,0.05
UHS,2011,Nov,0.05
UHS,2012,Aug,0.05
UHS,2012,Dec,0.4
UHS,2012,Feb,0.05
UHS,2012,May,0.05
UHS,2012,Nov,0.05
UHS,2013,Aug,0.05
UHS,2013,Feb,0.05
UHS,2013,May,0.05
UHS,2013,Nov,0.05
UHS,2014,Aug,0.1
UHS,2014,Feb,0.05
UHS,2014,May,0.05
UHS,2014,Nov,0.1
UHS,2015,Aug,0.1
UHS,2015,Feb,0.1
UHS,2015,May,0.1
UHS,2015,Nov,0.1
UHS,2016,Aug,0.1
UHS,2016,Feb,0.1
UHS,2016,May,0.1
UHS,2016,Nov,0.1
UHS,2017,Aug,0.1
UHS,2017,Feb,0.1
UHS,2017,May,0.1
UHS,2017,Nov,0.1
UHS,2018,Aug,0.1
UHS,2018,Feb,0.1
UHS,2018,May,0.1
UHS,2018,Nov,0.1
UHS,2019,Aug,0.2
UHS,2019,Dec,0.2
UHS,2019,Feb,0.1
UHS,2019,May,0.1
UHT,2010,Dec,0.605
UHT,2010,Jun,0.605
UHT,2010,Mar,0.6
UHT,2010,Sep,0.605
UHT,2011,Dec,0.61
UHT,2011,Jun,0.605
UHT,2011,Mar,0.605
UHT,2011,Sep,0.605
UHT,2012,Dec,0.62
UHT,2012,Jun,0.615
UHT,2012,Mar,0.61
UHT,2012,Sep,0.615
UHT,2013,Dec,1.25
UHT,2013,Jun,0.625
UHT,2013,Mar,0.62
UHT,2013,Sep,0.625
UHT,2014,Dec,0.635
UHT,2014,Jun,0.63
UHT,2014,Mar,0.625
UHT,2014,Sep,0.63
UHT,2015,Dec,0.645
UHT,2015,Jun,0.64
UHT,2015,Mar,0.635
UHT,2015,Sep,0.64
UHT,2016,Dec,0.655
UHT,2016,Jun,0.65
UHT,2016,Mar,0.645
UHT,2016,Sep,0.65
UHT,2017,Dec,0.665
UHT,2017,Jun,0.66
UHT,2017,Mar,0.655
UHT,2017,Sep,0.66
UHT,2018,Dec,0.675
UHT,2018,Jun,0.67
UHT,2018,Mar,0.665
UHT,2018,Sep,0.67
UHT,2019,Dec,0.685
UHT,2019,Jun,0.68
UHT,2019,Mar,0.675
UHT,2019,Sep,0.68
UI,2012,Dec,0.18
UI,2014,Oct,0.17
UI,2018,Aug,0.25
UI,2018,Nov,0.25
UI,2019,Aug,0.3
UI,2019,Feb,0.25
UI,2019,May,0.25
UI,2019,Nov,0.3
UIHC,2010,Mar,0.05
UIHC,2011,Nov,0.05
UIHC,2012,Dec,0.03
UIHC,2012,Mar,0.05
UIHC,2013,Aug,0.03
UIHC,2013,Mar,0.03
UIHC,2013,May,0.03
UIHC,2013,Nov,0.03
UIHC,2014,Aug,0.04
UIHC,2014,Mar,0.04
UIHC,2014,May,0.04
UIHC,2014,Nov,0.04
UIHC,2015,Aug,0.05
UIHC,2015,Feb,0.05
UIHC,2015,May,0.05
UIHC,2015,Nov,0.05
UIHC,2016,Aug,0.06
UIHC,2016,Mar,0.05
UIHC,2016,May,0.06
UIHC,2016,Nov,0.06
UIHC,2017,Aug,0.06
UIHC,2017,Mar,0.06
UIHC,2017,May,0.06
UIHC,2017,Nov,0.06
UIHC,2018,Aug,0.06
UIHC,2018,Mar,0.06
UIHC,2018,May,0.06
UIHC,2018,Nov,0.06
UIHC,2019,Aug,0.06
UIHC,2019,Mar,0.06
UIHC,2019,May,0.06
UIHC,2019,Nov,0.06
UL,2010,Aug,0.275
UL,2010,Feb,0.2718
UL,2010,May,0.2764
UL,2010,Nov,0.2916
UL,2011,Aug,0.3188
UL,2011,Feb,0.2861
UL,2011,May,0.3289
UL,2011,Nov,0.3066
UL,2012,Aug,0.2938
UL,2012,Feb,0.2965
UL,2012,May,0.3198
UL,2012,Nov,0.316
UL,2013,Aug,0.3545
UL,2013,Feb,0.3237
UL,2013,May,0.3494
UL,2013,Nov,0.3678
UL,2014,Aug,0.3792
UL,2014,Feb,0.3654
UL,2014,May,0.3888
UL,2014,Nov,0.3637
UL,2015,Apr,0.319
UL,2015,Aug,0.3282
UL,2015,Feb,0.3303
UL,2015,Oct,0.3435
UL,2016,Apr,0.3648
UL,2016,Aug,0.3531
UL,2016,Feb,0.3296
UL,2016,Oct,0.3546
UL,2017,Aug,0.414
UL,2017,Feb,0.3439
UL,2017,May,0.383
UL,2017,Nov,0.4217
UL,2018,Aug,0.4531
UL,2018,Feb,0.4452
UL,2018,May,0.4789
UL,2018,Nov,0.4487
UL,2019,Aug,0.4585
UL,2019,Feb,0.4422
UL,2019,May,0.4422
UL,2019,Oct,0.452
ULH,2011,Sep,1.0
ULH,2012,Mar,1.0
ULH,2013,Aug,0.07
ULH,2013,Oct,0.07
ULH,2014,Feb,0.07
ULH,2014,Jul,0.07
ULH,2014,May,0.07
ULH,2014,Oct,0.07
ULH,2015,Feb,0.07
ULH,2015,Jul,0.07
ULH,2015,May,0.07
ULH,2015,Oct,0.07
ULH,2016,Aug,0.07
ULH,2016,Mar,0.07
ULH,2016,May,0.07
ULH,2016,Nov,0.07
ULH,2017,Aug,0.07
ULH,2017,Mar,0.07
ULH,2017,May,0.07
ULH,2017,Nov,0.07
ULH,2018,Aug,0.105
ULH,2018,Mar,0.07
ULH,2018,May,0.105
ULH,2018,Nov,0.105
ULH,2019,Aug,0.21
ULH,2019,Mar,0.215
ULH,2019,May,0.105
ULH,2019,Nov,0.105
ULTA,2012,Mar,1.0
UMBF,2010,Dec,0.195
UMBF,2010,Jun,0.185
UMBF,2010,Mar,0.185
UMBF,2010,Sep,0.185
UMBF,2011,Dec,0.205
UMBF,2011,Jun,0.195
UMBF,2011,Mar,0.195
UMBF,2011,Sep,0.195
UMBF,2012,Dec,0.215
UMBF,2012,Jun,0.205
UMBF,2012,Mar,0.205
UMBF,2012,Sep,0.205
UMBF,2013,Dec,0.225
UMBF,2013,Jun,0.215
UMBF,2013,Mar,0.215
UMBF,2013,Sep,0.215
UMBF,2014,Dec,0.235
UMBF,2014,Jun,0.225
UMBF,2014,Mar,0.225
UMBF,2014,Sep,0.225
UMBF,2015,Dec,0.245
UMBF,2015,Jun,0.235
UMBF,2015,Mar,0.235
UMBF,2015,Sep,0.235
UMBF,2016,Dec,0.255
UMBF,2016,Jun,0.245
UMBF,2016,Mar,0.245
UMBF,2016,Sep,0.245
UMBF,2017,Dec,0.275
UMBF,2017,Jun,0.255
UMBF,2017,Mar,0.255
UMBF,2017,Sep,0.255
UMBF,2018,Dec,0.3
UMBF,2018,Jun,0.29
UMBF,2018,Mar,0.29
UMBF,2018,Sep,0.29
UMBF,2019,Dec,0.31
UMBF,2019,Jun,0.3
UMBF,2019,Mar,0.3
UMBF,2019,Sep,0.3
UMC,2010,Jul,0.054602
UMC,2011,Jul,0.191597
UMC,2012,Jul,0.083693
UMC,2013,Jul,0.067714
UMC,2014,Jul,0.001666
UMC,2015,Jul,0.084662
UMC,2016,Jul,0.090172
UMC,2017,Jul,0.082196
UMC,2018,Jul,0.116205
UMC,2019,Jul,0.093592
UMH,2010,Aug,0.18
UMH,2010,Feb,0.18
UMH,2010,May,0.18
UMH,2010,Nov,0.18
UMH,2011,Aug,0.18
UMH,2011,Feb,0.18
UMH,2011,May,0.18
UMH,2011,Nov,0.18
UMH,2012,Aug,0.18
UMH,2012,Feb,0.18
UMH,2012,May,0.18
UMH,2012,Nov,0.18
UMH,2013,Aug,0.18
UMH,2013,Feb,0.18
UMH,2013,May,0.18
UMH,2013,Nov,0.18
UMH,2014,Aug,0.18
UMH,2014,Feb,0.36
UMH,2014,May,0.18
UMH,2014,Nov,0.18
UMH,2015,Aug,0.18
UMH,2015,Feb,0.36
UMH,2015,May,0.18
UMH,2015,Nov,0.18
UMH,2016,Aug,0.18
UMH,2016,Feb,0.18
UMH,2016,May,0.18
UMH,2016,Nov,0.36
UMH,2017,Aug,0.18
UMH,2017,Feb,0.18
UMH,2017,May,0.18
UMH,2017,Nov,0.18
UMH,2018,Aug,0.18
UMH,2018,Feb,0.18
UMH,2018,May,0.18
UMH,2018,Nov,0.18
UMH,2019,Aug,0.18
UMH,2019,Feb,0.18
UMH,2019,May,0.18
UMH,2019,Nov,0.18
UMPQ,2010,Dec,0.05
UMPQ,2010,Jun,0.05
UMPQ,2010,Mar,0.05
UMPQ,2010,Sep,0.05
UMPQ,2011,Dec,0.07
UMPQ,2011,Jun,0.05
UMPQ,2011,Mar,0.05
UMPQ,2011,Sep,0.07
UMPQ,2012,Dec,0.09
UMPQ,2012,Jun,0.09
UMPQ,2012,Mar,0.07
UMPQ,2012,Sep,0.09
UMPQ,2013,Dec,0.15
UMPQ,2013,Jun,0.15
UMPQ,2013,Mar,0.1
UMPQ,2013,May,0.05
UMPQ,2013,Sep,0.15
UMPQ,2014,Dec,0.15
UMPQ,2014,Jun,0.15
UMPQ,2014,Mar,0.15
UMPQ,2014,Sep,0.15
UMPQ,2015,Dec,0.16
UMPQ,2015,Jun,0.15
UMPQ,2015,Mar,0.15
UMPQ,2015,Sep,0.16
UMPQ,2016,Dec,0.16
UMPQ,2016,Jun,0.16
UMPQ,2016,Mar,0.16
UMPQ,2016,Sep,0.16
UMPQ,2017,Dec,0.18
UMPQ,2017,Jun,0.16
UMPQ,2017,Mar,0.16
UMPQ,2017,Sep,0.36
UMPQ,2018,Dec,0.21
UMPQ,2018,Jun,0.2
UMPQ,2018,Mar,0.2
UMPQ,2018,Sep,0.21
UMPQ,2019,Dec,0.21
UMPQ,2019,Jun,0.21
UMPQ,2019,Mar,0.21
UMPQ,2019,Sep,0.21
UN,2010,Aug,0.275
UN,2010,Feb,0.2718
UN,2010,May,0.2764
UN,2010,Nov,0.2916
UN,2011,Aug,0.3188
UN,2011,Feb,0.2861
UN,2011,May,0.3289
UN,2011,Nov,0.3066
UN,2012,Aug,0.2938
UN,2012,Feb,0.2965
UN,2012,May,0.3198
UN,2012,Nov,0.316
UN,2013,Aug,0.3545
UN,2013,Feb,0.3237
UN,2013,May,0.3494
UN,2013,Nov,0.3678
UN,2014,Aug,0.3842
UN,2014,Feb,0.3654
UN,2014,May,0.3938
UN,2014,Nov,0.3637
UN,2015,Apr,0.319
UN,2015,Aug,0.3282
UN,2015,Feb,0.3303
UN,2015,Oct,0.3435
UN,2016,Apr,0.3648
UN,2016,Aug,0.3531
UN,2016,Feb,0.3296
UN,2016,Oct,0.3546
UN,2017,Aug,0.414
UN,2017,Feb,0.3439
UN,2017,May,0.383
UN,2017,Nov,0.4217
UN,2018,Aug,0.4531
UN,2018,Feb,0.4452
UN,2018,May,0.4789
UN,2018,Nov,0.4487
UN,2019,Aug,0.4585
UN,2019,Feb,0.4422
UN,2019,May,0.4641
UN,2019,Oct,0.452
UNAM,2010,Dec,0.36
UNAM,2012,Apr,0.2
UNAM,2012,Nov,1.0
UNB,2010,Apr,0.25
UNB,2010,Jan,0.25
UNB,2010,Jul,0.25
UNB,2010,Oct,0.25
UNB,2011,Apr,0.25
UNB,2011,Jan,0.25
UNB,2011,Jul,0.25
UNB,2011,Oct,0.25
UNB,2012,Apr,0.25
UNB,2012,Jan,0.25
UNB,2012,Jul,0.25
UNB,2012,Oct,0.25
UNB,2013,Apr,0.25
UNB,2013,Jan,0.25
UNB,2013,Jul,0.25
UNB,2013,Oct,0.26
UNB,2014,Apr,0.26
UNB,2014,Jan,0.26
UNB,2014,Jul,0.26
UNB,2014,Oct,0.26
UNB,2015,Apr,0.27
UNB,2015,Jan,0.27
UNB,2015,Jul,0.27
UNB,2015,Oct,0.5475000000000001
UNB,2016,Apr,0.28
UNB,2016,Jan,0.27
UNB,2016,Jul,0.28
UNB,2016,Oct,0.28
UNB,2017,Apr,0.29
UNB,2017,Jan,0.29
UNB,2017,Jul,0.29
UNB,2017,Oct,0.29
UNB,2018,Apr,0.3
UNB,2018,Jan,0.3
UNB,2018,Jul,0.3
UNB,2018,Oct,0.3
UNB,2019,Apr,0.31
UNB,2019,Jan,0.31
UNB,2019,Jul,0.31
UNB,2019,Oct,0.31
UNF,2010,Dec,0.0375
UNF,2010,Jun,0.0375
UNF,2010,Mar,0.0375
UNF,2010,Sep,0.0375
UNF,2011,Dec,0.0375
UNF,2011,Jun,0.0375
UNF,2011,Mar,0.0375
UNF,2011,Sep,0.0375
UNF,2012,Dec,0.0375
UNF,2012,Jun,0.0375
UNF,2012,Mar,0.0375
UNF,2012,Sep,0.0375
UNF,2013,Dec,0.0375
UNF,2013,Jun,0.0375
UNF,2013,Mar,0.0375
UNF,2013,Sep,0.0375
UNF,2014,Dec,0.0375
UNF,2014,Jun,0.0375
UNF,2014,Mar,0.0375
UNF,2014,Sep,0.0375
UNF,2015,Dec,0.0375
UNF,2015,Jun,0.0375
UNF,2015,Mar,0.0375
UNF,2015,Sep,0.0375
UNF,2016,Dec,0.0375
UNF,2016,Jun,0.0375
UNF,2016,Mar,0.0375
UNF,2016,Sep,0.0375
UNF,2017,Dec,0.0375
UNF,2017,Jun,0.0375
UNF,2017,Mar,0.0375
UNF,2017,Sep,0.0375
UNF,2018,Dec,0.1125
UNF,2018,Jun,0.1125
UNF,2018,Mar,0.0375
UNF,2018,Sep,0.1125
UNF,2019,Dec,0.25
UNF,2019,Jun,0.1125
UNF,2019,Mar,0.1125
UNF,2019,Sep,0.113
UNH,2010,Apr,0.03
UNH,2010,Dec,0.125
UNH,2010,Jun,0.125
UNH,2010,Sep,0.125
UNH,2011,Dec,0.1625
UNH,2011,Jun,0.1625
UNH,2011,Mar,0.125
UNH,2011,Sep,0.1625
UNH,2012,Dec,0.2125
UNH,2012,Jun,0.2125
UNH,2012,Mar,0.1625
UNH,2012,Sep,0.2125
UNH,2013,Dec,0.28
UNH,2013,Jun,0.56
UNH,2013,Mar,0.2125
UNH,2013,Sep,0.28
UNH,2014,Dec,0.375
UNH,2014,Jun,0.375
UNH,2014,Mar,0.28
UNH,2014,Sep,0.375
UNH,2015,Dec,0.5
UNH,2015,Jun,0.5
UNH,2015,Mar,0.375
UNH,2015,Sep,0.5
UNH,2016,Jun,0.625
UNH,2016,Mar,0.5
UNH,2016,Nov,0.625
UNH,2016,Sep,0.625
UNH,2017,Jun,0.75
UNH,2017,Mar,0.625
UNH,2017,Nov,0.75
UNH,2017,Sep,0.75
UNH,2018,Jun,0.9
UNH,2018,Mar,0.75
UNH,2018,Nov,0.9
UNH,2018,Sep,0.9
UNH,2019,Dec,1.08
UNH,2019,Jun,1.08
UNH,2019,Mar,0.9
UNH,2019,Sep,1.08
UNIT,2015,Dec,0.6
UNIT,2015,Jun,0.442
UNIT,2015,Sep,0.6
UNIT,2016,Dec,0.6
UNIT,2016,Jun,0.6
UNIT,2016,Mar,0.6
UNIT,2016,Nov,0.6
UNIT,2016,Sep,0.6
UNIT,2017,Dec,0.6
UNIT,2017,Jun,0.6
UNIT,2017,Mar,0.6
UNIT,2017,Sep,0.6
UNIT,2018,Dec,0.6
UNIT,2018,Jun,0.6
UNIT,2018,Mar,0.6
UNIT,2018,Sep,0.6
UNIT,2019,Dec,0.22
UNIT,2019,Jun,0.05
UNIT,2019,Mar,0.05
UNIT,2019,Sep,0.05
UNM,2010,Apr,0.0825
UNM,2010,Jan,0.0825
UNM,2010,Jul,0.0925
UNM,2010,Oct,0.0925
UNM,2011,Apr,0.0925
UNM,2011,Jan,0.0925
UNM,2011,Jul,0.105
UNM,2011,Oct,0.105
UNM,2012,Apr,0.105
UNM,2012,Jan,0.105
UNM,2012,Jul,0.13
UNM,2012,Oct,0.13
UNM,2013,Apr,0.13
UNM,2013,Jan,0.13
UNM,2013,Jul,0.145
UNM,2013,Oct,0.145
UNM,2014,Apr,0.145
UNM,2014,Jan,0.145
UNM,2014,Jul,0.165
UNM,2014,Oct,0.165
UNM,2015,Apr,0.165
UNM,2015,Jan,0.165
UNM,2015,Jul,0.185
UNM,2015,Oct,0.185
UNM,2016,Apr,0.185
UNM,2016,Jan,0.185
UNM,2016,Jul,0.2
UNM,2016,Oct,0.2
UNM,2017,Apr,0.2
UNM,2017,Jan,0.2
UNM,2017,Jul,0.23
UNM,2017,Oct,0.23
UNM,2018,Apr,0.23
UNM,2018,Jan,0.23
UNM,2018,Jul,0.26
UNM,2018,Oct,0.26
UNM,2019,Apr,0.26
UNM,2019,Jan,0.26
UNM,2019,Jul,0.285
UNM,2019,Oct,0.285
UNMA,2018,Aug,0.46
UNMA,2018,Nov,0.391
UNMA,2019,Aug,0.391
UNMA,2019,Feb,0.391
UNMA,2019,May,0.391
UNMA,2019,Nov,0.391
UNP,2010,Aug,0.33
UNP,2010,Feb,0.27
UNP,2010,May,0.33
UNP,2010,Nov,0.38
UNP,2011,Aug,0.475
